FileName,Label,FileContent
FeedbackSessionResultsBundle.java,Common,"['util', 'array', 'list', 'util', 'collect', 'util', 'compar', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'link', 'hash', 'map', 'util', 'list', 'util', 'map', 'util', 'set', 'util', 'tree', 'set', 'org', 'jsoup', 'jsoup', 'org', 'jsoup', 'node', 'element', 'org', 'jsoup', 'select', 'element', 'com', 'googl', 'appengin', 'api', 'datastor', 'text', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'comment', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'logger', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammates', 'common', 'datatransfer']"
FeedbackSessionStats.java,Common,"['teammat', 'common', 'util', 'const', 'teammates', 'common', 'datatransfer']"
FeedbackSessionType.java,Common,"['teammates', 'common', 'datatransfer']"
InstructorPrivileges.java,Common,"['util', 'array', 'util', 'link', 'hash', 'map', 'util', 'link', 'hash', 'set', 'util', 'map', 'util', 'set', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammates', 'common', 'datatransfer']"
InstructorSearchResultBundle.java,Common,"['util', 'array', 'list', 'util', 'list', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammates', 'common', 'datatransfer']"
package-info.java,Common,"['teammates', 'common', 'datatransfer']"
FeedbackConstantSumQuestionDetails.java,Common,"['text', 'decim', 'format', 'util', 'array', 'list', 'util', 'collect', 'util', 'compar', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'list', 'util', 'map', 'util', 'map', 'entri', 'util', 'set', 'util', 'tree', 'map', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'field', 'valid', 'teammat', 'common', 'util', 'http', 'request', 'helper', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'common', 'util', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'form', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'slot', 'teammat', 'logic', 'core', 'feedback', 'question', 'logic', 'teammat', 'ui', 'templat', 'instructor', 'feedback', 'result', 'respons', 'row', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackConstantSumResponseDetails.java,Common,"['util', 'array', 'list', 'util', 'list', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackContributionQuestionDetails.java,Common,"['util', 'array', 'list', 'util', 'array', 'util', 'collect', 'util', 'compar', 'util', 'link', 'hash', 'map', 'util', 'list', 'util', 'map', 'util', 'set', 'teammat', 'common', 'datatransf', 'feedback', 'particip', 'type', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'student', 'result', 'summari', 'teammat', 'common', 'datatransf', 'team', 'eval', 'result', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'http', 'request', 'helper', 'teammat', 'common', 'util', 'logger', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'form', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'slot', 'teammat', 'ui', 'templat', 'instructor', 'feedback', 'result', 'respons', 'row', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackContributionResponseDetails.java,Common,"['util', 'hash', 'map', 'util', 'map', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'student', 'result', 'summari', 'teammat', 'common', 'datatransf', 'team', 'eval', 'result', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'logger', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackMcqQuestionDetails.java,Common,"['text', 'decim', 'format', 'util', 'array', 'list', 'util', 'collect', 'util', 'compar', 'util', 'link', 'hash', 'map', 'util', 'link', 'list', 'util', 'list', 'util', 'map', 'util', 'map', 'entri', 'teammat', 'common', 'datatransf', 'feedback', 'particip', 'type', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'team', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'http', 'request', 'helper', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'form', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'slot', 'teammat', 'logic', 'core', 'cours', 'logic', 'teammat', 'logic', 'core', 'instructor', 'logic', 'teammat', 'logic', 'core', 'student', 'logic', 'teammat', 'ui', 'templat', 'instructor', 'feedback', 'result', 'respons', 'row', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackMcqResponseDetails.java,Common,"['util', 'map', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'http', 'request', 'helper', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackMsqQuestionDetails.java,Common,"['text', 'decim', 'format', 'util', 'array', 'list', 'util', 'collect', 'util', 'compar', 'util', 'link', 'hash', 'map', 'util', 'link', 'list', 'util', 'list', 'util', 'map', 'util', 'map', 'entri', 'teammat', 'common', 'datatransf', 'feedback', 'particip', 'type', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'team', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'http', 'request', 'helper', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'common', 'util', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'form', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'slot', 'teammat', 'logic', 'core', 'cours', 'logic', 'teammat', 'logic', 'core', 'instructor', 'logic', 'teammat', 'logic', 'core', 'student', 'logic', 'teammat', 'ui', 'templat', 'instructor', 'feedback', 'result', 'respons', 'row', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackMsqResponseDetails.java,Common,"['util', 'array', 'list', 'util', 'array', 'util', 'list', 'util', 'map', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'http', 'request', 'helper', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackNumericalScaleQuestionDetails.java,Common,"['math', 'round', 'mode', 'text', 'decim', 'format', 'util', 'array', 'list', 'util', 'compar', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'util', 'set', 'teammat', 'common', 'datatransf', 'feedback', 'particip', 'type', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'http', 'request', 'helper', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'common', 'util', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'form', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'slot', 'teammat', 'ui', 'templat', 'instructor', 'feedback', 'result', 'respons', 'row', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackNumericalScaleResponseDetails.java,Common,"['teammat', 'common', 'util', 'logger', 'teammat', 'common', 'util', 'string', 'helper', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackQuestionDetails.java,Common,"['util', 'compar', 'util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'feedback', 'particip', 'type', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'http', 'request', 'helper', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'ui', 'templat', 'instructor', 'feedback', 'result', 'respons', 'row', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackQuestionType.java,Common,"['util', 'map', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'logger', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackRankOptionsQuestionDetails.java,Common,"['text', 'decim', 'format', 'util', 'array', 'list', 'util', 'compar', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'list', 'util', 'map', 'util', 'map', 'entri', 'util', 'set', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'http', 'request', 'helper', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'common', 'util', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'form', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'slot', 'teammat', 'ui', 'pagedata', 'page', 'data', 'teammat', 'ui', 'templat', 'element', 'tag', 'teammat', 'ui', 'templat', 'instructor', 'feedback', 'result', 'respons', 'row', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackRankOptionsResponseDetails.java,Common,"['util', 'array', 'list', 'util', 'collect', 'util', 'list', 'util', 'map', 'entri', 'util', 'sort', 'map', 'util', 'tree', 'map', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackRankQuestionDetails.java,Common,"['util', 'array', 'list', 'util', 'collect', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'util', 'tree', 'map', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'http', 'request', 'helper', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackRankRecipientsQuestionDetails.java,Common,"['text', 'decim', 'format', 'util', 'array', 'list', 'util', 'compar', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'list', 'util', 'map', 'util', 'map', 'entri', 'util', 'set', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'common', 'util', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'form', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'slot', 'teammat', 'ui', 'pagedata', 'page', 'data', 'teammat', 'ui', 'templat', 'element', 'tag', 'teammat', 'ui', 'templat', 'instructor', 'feedback', 'result', 'respons', 'row', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackRankRecipientsResponseDetails.java,Common,"['teammates', 'common', 'datatransfer', 'questions']"
FeedbackRankResponseDetails.java,Common,"['teammates', 'common', 'datatransfer', 'questions']"
FeedbackResponseDetails.java,Common,"['util', 'map', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackRubricQuestionDetails.java,Common,"['text', 'decim', 'format', 'util', 'array', 'list', 'util', 'compar', 'util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'feedback', 'particip', 'type', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'http', 'request', 'helper', 'teammat', 'common', 'util', 'logger', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'common', 'util', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'form', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'slot', 'teammat', 'ui', 'templat', 'instructor', 'feedback', 'result', 'respons', 'row', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackRubricResponseDetails.java,Common,"['util', 'array', 'list', 'util', 'list', 'util', 'regex', 'pattern', 'teammat', 'common', 'except', 'teammat', 'except', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'logger', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackTextQuestionDetails.java,Common,"['util', 'array', 'list', 'util', 'compar', 'util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'http', 'request', 'helper', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'form', 'templat', 'teammat', 'common', 'util', 'templat', 'feedback', 'question', 'slot', 'teammat', 'ui', 'templat', 'instructor', 'feedback', 'result', 'respons', 'row', 'teammates', 'common', 'datatransfer', 'questions']"
FeedbackTextResponseDetails.java,Common,"['org', 'jsoup', 'jsoup', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammates', 'common', 'datatransfer', 'questions']"
package-info.java,Common,"['teammates', 'common', 'datatransfer', 'questions']"
SearchResultBundle.java,Common,"['teammates', 'common', 'datatransfer']"
SectionDetailsBundle.java,Common,"['util', 'array', 'list', 'util', 'list', 'teammates', 'common', 'datatransfer']"
StudentAttributesFactory.java,Common,"['teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'except', 'enrol', 'except', 'teammat', 'common', 'util', 'assumpt', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'field', 'valid', 'teammat', 'common', 'util', 'string', 'helper', 'teammates', 'common', 'datatransfer']"
StudentEnrollDetails.java,Common,"['teammates', 'common', 'datatransfer']"
StudentResultSummary.java,Common,"['teammat', 'common', 'util', 'const', 'teammates', 'common', 'datatransfer']"
StudentSearchResultBundle.java,Common,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammates', 'common', 'datatransfer']"
StudentUpdateStatus.java,Common,"['teammates', 'common', 'datatransfer']"
TeamDetailsBundle.java,Common,"['util', 'array', 'list', 'util', 'list', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammates', 'common', 'datatransfer']"
